season,gameId,period,startAction,endAction,offenseCount,defenseCount,missingOffense,missingDefense,class,fabricatedPlayers
2024-25,0022401102,3,466,466,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401102,3,467,467,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401102,3,469,474,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401102,3,475,479,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401102,3,483,484,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401102,3,485,489,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401102,3,495,497,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401115,2,249,249,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401115,2,251,251,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401115,2,253,254,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401115,2,255,255,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401115,2,260,260,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401115,2,262,269,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401115,4,618,618,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401115,4,619,620,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401115,4,621,629,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401115,4,630,630,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401115,4,632,632,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401115,4,633,637,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401115,4,638,638,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,652,653,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401121,4,654,655,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,656,656,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401121,4,657,657,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,659,664,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401121,4,665,668,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,669,669,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401121,4,670,671,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,675,678,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401121,4,679,679,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,681,681,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401121,4,682,683,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,686,687,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401121,4,688,689,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401121,4,691,691,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,189,190,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,191,196,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,198,200,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,201,202,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,203,203,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,230,230,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,208,211,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,212,213,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,214,215,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,216,216,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,218,219,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,220,225,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,226,226,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,228,228,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,235,236,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,237,238,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,239,239,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,241,241,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,242,242,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,244,245,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,246,247,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,248,249,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,250,251,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,252,252,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401125,2,254,255,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401125,2,256,260,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401129,4,680,683,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401129,4,690,690,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401129,4,697,697,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401129,4,701,702,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401129,4,704,710,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401129,4,715,716,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401129,4,717,719,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401130,3,426,426,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401130,3,428,428,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401130,3,429,430,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401130,3,431,432,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401130,3,435,440,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401140,3,439,439,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401140,3,440,442,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401140,3,443,447,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401140,3,449,449,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401140,3,451,453,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401140,3,454,454,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401140,3,457,461,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401140,3,463,463,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401140,3,465,468,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,315,315,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,317,319,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,321,321,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,322,323,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,325,326,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,327,329,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,330,334,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,335,336,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,337,338,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,339,340,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,341,341,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,342,342,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,346,347,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,348,348,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,350,350,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,355,356,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,357,360,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,363,363,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,365,369,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,370,381,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,383,388,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,389,391,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,392,392,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,394,395,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,396,397,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,398,398,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,400,400,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,405,407,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401141,3,409,410,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401141,3,411,412,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401148,1,129,129,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401148,1,130,132,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401148,1,135,135,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401148,1,136,137,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401148,1,138,146,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401148,1,147,147,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401148,1,149,150,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401148,1,151,153,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,451,452,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,453,456,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401153,3,456,456,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,465,467,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,468,470,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401153,3,471,471,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,474,475,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401153,3,476,477,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,478,478,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401153,3,485,486,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,487,488,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401153,3,489,489,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401153,3,490,491,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401153,3,492,493,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,319,319,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,321,321,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,323,324,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,326,327,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,328,328,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,329,329,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,331,331,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,334,334,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,337,337,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,338,339,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,340,341,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,343,343,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,345,345,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,346,346,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,347,347,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,351,352,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,353,353,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,355,356,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,357,357,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,359,361,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,362,362,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,366,366,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,368,368,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,371,372,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,373,373,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,375,376,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,377,377,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,388,389,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,390,390,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,392,392,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,394,395,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,398,400,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,401,402,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,403,403,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,404,404,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,406,406,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,408,409,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,410,412,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,414,414,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,416,417,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,418,418,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,420,421,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401160,3,422,423,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401160,3,424,425,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401175,4,538,538,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,3,580,468,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,560,564,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,565,565,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,567,568,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,574,575,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,576,577,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,583,584,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,585,588,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,589,590,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,591,591,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,592,592,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,594,595,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,596,597,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,598,598,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,600,602,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401181,4,603,603,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401181,4,607,612,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401184,4,455,456,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401184,4,458,458,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401184,4,460,460,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401197,1,125,125,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401197,1,127,128,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401197,1,129,129,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401197,3,426,427,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401197,3,428,433,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401199,2,248,250,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,362,362,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,367,368,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,369,370,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,371,372,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,373,374,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,376,378,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,379,382,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,383,383,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,385,385,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,389,390,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,391,391,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,393,394,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,395,398,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,399,399,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,402,402,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,404,405,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,406,406,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,411,412,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,413,413,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,415,415,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,417,419,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,421,421,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,422,422,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,3,424,425,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,3,426,502,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,4,609,609,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401203,4,610,612,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401203,4,614,674,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401209,3,486,487,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401209,3,488,490,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401209,3,492,492,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401209,3,494,494,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401215,4,526,528,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401215,4,528,528,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401223,2,335,335,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401223,2,336,337,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401223,2,338,338,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401223,2,339,346,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401227,2,212,214,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401227,2,215,218,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401227,2,219,230,5,4,0,1,DEFENSE_INCOMPLETE,NO
2024-25,0022401227,2,231,236,4,5,1,0,OFFENSE_INCOMPLETE,NO
2024-25,0022401227,2,238,239,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500001,4,636,636,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500001,4,638,640,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500001,4,646,646,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500001,4,647,647,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500001,4,649,649,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500001,4,650,650,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500001,4,652,652,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500001,4,659,659,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500001,4,660,662,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500001,4,663,664,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500001,4,669,669,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500001,4,670,671,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500001,4,674,682,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500027,1,109,109,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500027,1,111,112,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500027,1,115,116,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500027,1,117,117,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500027,1,119,124,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500027,1,125,125,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500027,1,127,127,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500027,1,131,131,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500027,1,132,133,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500027,1,135,135,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500027,1,137,137,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500027,1,140,146,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,469,469,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,470,470,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,472,473,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,474,474,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,476,478,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,479,479,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,481,482,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,483,483,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,485,487,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,488,488,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,500,502,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,504,507,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,508,510,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,520,521,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,522,523,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500029,3,524,524,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500029,3,526,539,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500031,4,633,633,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500031,4,634,634,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500031,4,637,640,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500031,4,642,643,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500031,4,646,649,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500031,4,650,650,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500031,4,653,656,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500031,4,660,662,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500031,4,664,670,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500031,4,672,672,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500031,4,676,683,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500031,4,684,684,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500038,1,99,100,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500038,1,101,101,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500038,1,102,103,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500038,1,104,105,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500038,1,108,113,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500038,1,117,117,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500038,1,118,119,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500038,1,120,122,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500038,1,124,125,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500038,1,126,126,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500040,2,241,242,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500040,2,243,247,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,366,366,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,368,368,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,370,370,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,372,372,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,375,377,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,379,379,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,381,384,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,385,385,5,4,0,1,DEFENSE_INCOMPLETE,NO
2025-26,0022500042,3,387,387,4,5,1,0,OFFENSE_INCOMPLETE,NO
2025-26,0022500042,3,388,390,5,4,0,1,DEFENSE_INCOMPLETE,NO
