season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1630702,1610612742,1274,-10.053247076125764,-7.491261953429983,-0.2681533576543914
2025-26,1630702,1610612764,1425,-5.817173655669782,-8.379158778365563,-0.15516326576026634
2025-26,1630703,1610612757,2271,-15.020380405013865,-15.020380405013865,-0.4006432357974914
2025-26,1630811,1610612737,1438,-20.257367134454455,-20.25736713445446,-0.5403309968618666
2025-26,1630828,1610612749,69,2.031216268185589,2.031216268185589,0.05417925753855954
2025-26,1630846,1610612739,103,3.2742964913841277,3.2742964913841273,0.08733631944705057
2025-26,1631093,1610612741,299,1.1856297436783994,-1.532359833787706,0.031624667562114635
2025-26,1631093,1610612765,1541,-10.615536413141207,-7.897546835675102,-0.2831514744371791
2025-26,1631094,1610612753,7263,-45.64706485989994,-45.647064859899935,-1.2175582293524074
2025-26,1631095,1610612745,6957,32.34792418793757,32.34792418793757,0.8628261514376263
2025-26,1631096,1610612760,5582,113.95661366315493,113.95661366315493,3.0395998774632145
2025-26,1631097,1610612746,2167,-20.714566033815537,-18.954834248150352,-0.5525260040124133
2025-26,1631097,1610612754,2599,-20.973823457040293,-22.733555242705474,-0.5594412571647644
2025-26,1631099,1610612758,2201,-35.87427439242806,-35.87427439242806,-0.9568855772568695
2025-26,1631101,1610612757,4771,18.854944704707933,18.854944704707933,0.5029237511691362
2025-26,1631102,1610612746,206,-3.831453503579203,-3.831453503579203,-0.10219754014813116
2025-26,1631103,1610612764,710,19.802348417195823,19.802348417195823,0.5281941423804668
2025-26,1631104,1610612757,953,-25.53936770426379,-25.539367704263793,-0.6812194259635829
2025-26,1631105,1610612765,5515,199.29685111794902,199.29685111794902,5.315906332804511
2025-26,1631106,1610612745,3975,13.807348026126313,13.807348026126313,0.36828764930099955
2025-26,1631107,1610612748,2369,-88.97964760630032,-88.97964760630032,-2.373381563972165
2025-26,1631108,1610612742,5843,24.14527470870505,24.145274708705053,0.64403435383606
2025-26,1631109,1610612756,3705,81.58838092829454,81.58838092829454,2.1762320298944577
2025-26,1631110,1610612752,272,9.665450417143848,-2.6381709905489457,0.2578095378511254
2025-26,1631110,1610612759,884,-20.87767712697687,-8.574055719284074,-0.5568767164708547
2025-26,1631111,1610612765,124,2.0905738359969237,2.0905738359969237,0.05576252023868822
